review_status,decision_kind,old_bank_deposit_id,new_bank_deposit_id,deposit_date,amount,memo,prior_reason,prior_note,owner_exclusion_reason,owner_inclusion_descriptor
UNRESOLVED_needs_research,deposit_exclusion,bdep_b495f3e028f849a07549a086,bdep_7e7b79c8ebd86d04d4d5ffdf,4/2/2026,2694.66,Roxbury Roots Mo Receivable        016NRTJSD425QX1 016NRTJSD425QX1 Roxbury Roots Mo Bill.com Multip,membership,reviewed: affiliated-school membership (name-confirmed; 0176),,MULTIPLE_PAYMENT_RESEARCH
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_b4e5b0d4d277f7411eced4ce,bdep_34002caade91cdfcb4b78df0,3/19/2019,5,MONEY TRANSFER                          AUTHORIZED ON   03/19 FROM Cameron Leonard                    MN  S0058907874472,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_b5c7aeb31c727ade0231e842,bdep_b37fe0143f912ffe81e9a8d4,12/4/2020,5845.55,STRIPE           TRANSFER          ST-R6O6G0V0S7P1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_b675436936849a2713161180,bdep_eac6540e4d565b1cf4223846,7/10/2019,576.53,STRIPE           TRANSFER          ST-C4E7G0N4Z3I9 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_b78bb13062afec0f7a97bdfa,bdep_b1f9e867831673b117344370,10/11/2018,23.97,STRIPE TRANSFER X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_b7946174342577b06d2173da,bdep_df06ed44d2c5b8cb4d55046b,11/12/2024,15000,ACUDEN           EFT PAY    241112 XXXXXXXX61570   THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_b7ea29eaa0904348aba414a8,bdep_3f03843938eb00f015457e64,10/18/2018,239.95,STRIPE TRANSFER X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_b9cc633617734110c6ba10d1,bdep_361bf4100505d66f865b3721,12/8/2023,77,GUSTO            TLR 901769 231208 6semjvr0ckh     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ba6097efb60f8a9f273e1d46,bdep_ae0497d5979e2a35c7b4a774,8/9/2019,33.68,STRIPE           TRANSFER          ST-Z9T3D2N5M8Z8 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_bb0d04cb3a128c015eb66e4b,bdep_67b678551e99e70f861d0a2c,9/3/2019,14.3,MBI              SETL       190902 MED-I-BANK      MED-I-BANK,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_bd604f43f37ab42712fefb2b,bdep_6702394f51835d10b1b033a9,2/21/2019,76.77,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_bdf8a6e0c5958faa6375b44e,bdep_371be19ecdb3a7754e693aaa,11/28/2018,388.1,STRIPE           TRANSFER                          X 201811282,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_bead1868b60c2eb2e4d2ad61,bdep_dc7d9fb57a8c6370f97ac140,4/29/2024,24.53,GUSTO            TLR 635481 240429 6semk10ev66     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_bef532df5c45fb78e2e7076c,bdep_c66e35a42634a10453324a39,10/17/2024,4259.22,ATM CHECK DEPOSIT              ON              10/17 7900 Xerxes Ave S Ste 201 Bloomington   MN  0003871           ATM I,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_bf19ca166bd4c601aa1dcfbc,bdep_59de3b804c836cbbdc8d472d,8/2/2018,143.51,"ZenPayroll, Inc. TPI 150615 180802 6semjn3sgns The Wildflower Foundat",expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_bf46cc8da92a094ee99db3f9,bdep_dc2b44fcb82c0963ebe7fc47,1/11/2019,48.98,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_bf6f44d8be83e20b5a23133f,bdep_741a6d383925f9c226584d4e,7/25/2019,970.4,STRIPE           TRANSFER          ST-P6Y8F6E6A8Y2 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c0622dc8f7b5e67814ae67b1,bdep_9f9bb1fc2e66bf4992222d4b,1/15/2020,33.68,STRIPE           TRANSFER          ST-B8C6N1J7L6G9 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c11d9ee1c671db6e147f2b0a,bdep_4867ea9f225c8da3e242d786,3/3/2021,95.6,STRIPE           TRANSFER          ST-H9L0F3F7F0O0 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c3b21a1acf5abbda2b02c884,bdep_fe88fec4381451191829b3c7,5/28/2020,242.45,STRIPE           TRANSFER          ST-T7F1A4Q0V3H2 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c3bc695b52c4b5976a6df1e0,bdep_6575554883f7ad63b0a1e593,8/10/2020,775.04,STRIPE           TRANSFER          ST-M3O1J8I4I2G8 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c3c4585012d8ef79a3551406,bdep_ee7cfb8e79fc39d21b136ae1,8/5/2019,33.68,STRIPE           TRANSFER          ST-Q3S2V2V1Q1O4 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c5e2d18325eca2a406cb69c4,bdep_708314877f83455496887444,4/24/2020,970.4,STRIPE           TRANSFER          ST-W2D6P5R9K0A5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c6b91f73c7d825cc32385700,bdep_3de8f284c9fac1036388b252,6/29/2020,33.68,STRIPE           TRANSFER          ST-V0Q4I7F8C7H7 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c6e16bd011dd2018a3dcb3fc,bdep_83768b50842edb87dee6d61d,8/11/2020,126.03,STRIPE           TRANSFER          ST-F4Q0D9N1A8P5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c761df5df41b543f7a68d01a,bdep_094ae870386a5de79ac5cda0,11/12/2024,3500,ACUDEN           EFT PAY    241112 XXXXXXXX61571   THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c7d174c524b5928f2a82314a,bdep_859e507b84a1f9266aea1ba5,6/10/2020,246.7,STRIPE           TRANSFER          ST-Q9E0I4U0E4X8 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c7e407d077bc018a0f1190cf,bdep_90b5d57dae7d48878385de41,1/31/2022,212.5,Morgan Stanley   ACH CREDIT 220128 101208553102jqh The Wildflower Foundat,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c85c33f4444ba0f3d49757ce,bdep_e46df09403001c0c9388f40d,10/2/2017,1500,INTUIT PYMT SOLN DEPOSIT 171001 524771997507722 THE WILDFLOWER FOUNDAT,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c8a0e9b26fe7ae4978a425bb,bdep_292ebbf2155f2f943de4f638,6/11/2019,2000,ATM CHECK DEPOSIT              ON              06/11 3030 NICOLLET AVE         MINNEAPOLIS   MN  0001035           ATM I,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_c98db2186c772366a16d03ad,bdep_972c1d9cec98241b57ac1bd8,9/11/2019,193.9,STRIPE           TRANSFER          ST-M1O5R0G1W2Z3 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_caddc07899dec1db2ff6e5ce,bdep_966dcf9803f2a4d312f5e721,10/7/2025,162.1,GUSTO PAYROLL    TAX 355025 251007 6semk64gp4v     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_caeb06e3cee93db5d19478d1,bdep_bcc834b2bd4e581cbd028c38,9/29/2020,43.75,INTUIT PYMT SOLN HIST RTN   200929 524771997507722 THE WILDFLOWER FOUNDAT,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_cb7f65bf7bab005c9d934618,bdep_1d8b139fa9716a877b095df9,7/18/2019,485.2,STRIPE           TRANSFER          ST-K6N6R5E3H5T5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_cc35b4f5c7a777d7980e5873,bdep_19143d635e20de6b5370e6a6,10/24/2018,81.93,STRIPE           TRANSFER                          X 201810241,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ce5ce4cd8f8ad6e88ff090f8,bdep_0e61a6a924818a3ad388bcc5,7/14/2020,813.28,STRIPE           TRANSFER          ST-G6M5O0I5D8P7 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ceb48f77260093a2ee661905,bdep_05a0afabd5eb8b974fb60aa6,11/27/2019,35,"Eventbrite, INC. EDI PYMNTS        3-11254579      RMR*IV*81073871131**35*35\",expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_cf0e11ab132d802f1e7fdc09,bdep_b48bbfd4548b3ce068d303d9,8/29/2024,178.49,ESSP             HIST RTN   240829 797974        1             333487The,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d1c57115a09b71633f3d3e06,bdep_60bdacbba5fefb831826f28d,2/2/2017,853,ATM CHECK DEPOSIT 02/02 1505 WEST LAKE ST MINNEAPOLIS MN 6993M 7365,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d22baa44f5c786665d16fe23,bdep_7f464f61c5259451c279c240,7/3/2019,67.06,STRIPE           TRANSFER          ST-D3X6Z8P8R5R2 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d28536f3e9b1b42cff829f64,bdep_37488065b5bb5efa4b0b5154,3/26/2021,49.64,STRIPE           TRANSFER          ST-O1X0I9B3U9E1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d43107b552ff7f8d440ec0ea,bdep_cda4d6fcdce356ae9f38e3b5,2/10/2023,1077.97,GUSTO            TAX 064853 230210 6semjti9vlg     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d535f542c8842fccb486d897,bdep_0bbd18bb911e16b2758c7620,4/27/2020,485.2,STRIPE           TRANSFER          ST-P8P1O6F5Q7T5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d5b970496b4bec59349354ef,bdep_7a0cb150e205bf1dd787053d,3/27/2019,197.98,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d5d4f0d03043a3633004c9c1,bdep_a9b51022beca38a1ad8d1162,3/15/2021,1382.77,STRIPE           TRANSFER          ST-U1L7B7E4B5G9 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d689d45901ae3c1bb4355353,bdep_161089fa795e28ff777ee7f3,12/16/2019,533.45,STRIPE           TRANSFER          ST-H3E6I4G6X1Y8 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d71fd6490b6a8758f31be0dc,bdep_1ddd4bcc1acf9eab960ebac8,5/29/2020,572.69,STRIPE           TRANSFER          ST-K4W6G4M8W0Z0 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d730349d2ed1254e8f6db9d8,bdep_765fdd3324a28eb4ffa69084,5/19/2020,630.55,STRIPE           TRANSFER          ST-M3B8T2M9B7G3 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d780eee6637613e918fdf434,bdep_0db3f5d078d4b4a5863939e4,6/28/2023,125000,"The Sunlight Loa Bill.com          025AXFACTOJPFLV The Sunlight Loan Fund, LLC Bill.com 025AXFACTOJ",expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_d874d75e45291ced3a0a4b4d,bdep_2b283ba232cf83b240c66bfe,7/31/2020,694.92,STRIPE           TRANSFER          ST-R3L2U1M2J8H1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_da66e76bb7762e05e6e4e879,bdep_1bf46ed522fa4e75a3006d23,3/19/2019,53.83,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_dae31d7cf06f56740e30076b,bdep_58244721f8aa940762d459c7,3/16/2021,1455.6,STRIPE           TRANSFER          ST-C9S1E0Z9Q3C5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_dba732599ba359b3907052f4,bdep_83554ef0c32f4b101a4f13fd,10/24/2024,3750,The Sunlight Loa Receivable        016JLRTKP3IZJZK 016JLRTKP3IZJZK The Sunlight Loa Bill.com Inv 79,interest,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_dc5c89d2f04a31cfe1aa6b0b,bdep_575ef0adf2e64d4b7e49d8b5,10/7/2020,35.32,MBI              SETL       201006 MED-I-BANK      MED-I-BANK,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_dc9f2118b8cd38188e06a1da,bdep_e9a4f79e28aa83c9737d132e,6/2/2020,2426,STRIPE           TRANSFER          ST-H7K2I3W8J8L2 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_dcc6bc75bdd523d98291bf33,bdep_f2fd013a2a9b9f284759706f,10/14/2025,3741.59,ATM CHECK DEPOSIT              ON              10/11 7900 Xerxes Ave S Ste 201 Bloomington   MN  0009663           ATM I,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_df48641a50aaacbc81c5d754,bdep_5877a36f8da426555a9d31b6,10/20/2020,50,PAYPAL           HIST RTN   201020 CASHSTARGRU     THE WILDFLOWER FOUNDAT,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNRESOLVED_needs_research,deposit_exclusion,bdep_e015357bc0487d86f448f97b,bdep_d19d4c32b0e8ca29f189aa81,9/17/2025,9247.32,Minnesota Wildfl Receivable        016QNELPI3UZZA3 016QNELPI3UZZA3 Minnesota Wildfl Bill.com Multip,membership,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,MULTIPLE_PAYMENT_RESEARCH
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e15d869fc7e35776d27442f8,bdep_98936457fa4c026b2b8ef8aa,2/27/2019,485.2,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e22f15c1ab1a2780a7445319,bdep_a362dd67ab964409b6170c0b,8/7/2020,851.32,STRIPE           TRANSFER          ST-S2W1M9P6M1B3 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNRESOLVED_needs_research,deposit_exclusion,bdep_e336aeda8942caf8b770e703,bdep_026a22e1f4084f6ee6242896,1/6/2025,1090.9,Sage Montessori  Bill.com          016ZTAUTK3LM5P0  Sage Montessori Bill.com 016ZTAUTK3LM5P0 Multip,membership,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,MULTIPLE_PAYMENT_RESEARCH
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e3634373826515a397c84a9e,bdep_badb50f53b637b754f31b498,4/30/2021,50000,WT SEQ#86993 THE WILDFLOWER LOAN FUN /ORG=                                            SRF#    OW00001340093035 TRN#21043,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e39243d1f1d8b17721e586a2,bdep_e5b1cafcc9aabb8daef291a7,2/4/2021,33.68,STRIPE           TRANSFER          ST-J8D7G3W1I1S9 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e4421e71d7e084d5e8cbfe6d,bdep_8226d6598a30cde462de7929,1/21/2025,958.34,Cont Gusto       HIST RTN   250121         463176  The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e45445757bf0e4f46327409e,bdep_6dbb724638dc7601b42774b9,2/9/2021,102.59,STRIPE           TRANSFER          ST-R9I9T9M6H6U4 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e4c024ddb7680923f6f358a6,bdep_8b31439f545d055a45d058f8,12/4/2019,518.88,STRIPE           TRANSFER          ST-Q4L0L6D1B4J1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e54452211ce40736510af9a0,bdep_3be45b6dbe250adac337908a,5/5/2017,15,PARTIAL WIRE TRANS SVC CHARGE REVERSAL,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e69864aa1b22052382f51933,bdep_6b80b6a5d3b52b5b7f7f47f9,2/17/2021,582.58,IRS              HIST RTN   210217 270144711330923 WILDFLOWER FOUNDATION,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e698a29e11e6f2ea6840775e,bdep_719933f4c8a69767d42e1568,5/22/2020,485.2,STRIPE           TRANSFER          ST-R9J1V0Q6P9B1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e73ff220c05ae0fd73939335,bdep_2a43991cbdce4df4ce7768dd,7/15/2019,28.83,STRIPE           TRANSFER          ST-G0B3U5X5B2Y1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e81ca56c4a4e1cadd2dd9ec5,bdep_9cc2a3d0ef8ff25d91a86f82,3/23/2021,1565.91,STRIPE           TRANSFER          ST-X6T9S7U1D4V7 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e8f9b74b711e618c550bcb45,bdep_8fcc407c8e7ceb25b032190e,3/26/2019,471.73,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_e906ee10cb057a66cb326935,bdep_93fddc5b2431f5e81cb1fd8b,2/28/2019,53.1,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_eb733090ea196b2b8393c739,bdep_8d5b625a675271e44a6654e3,8/5/2020,694.92,STRIPE           TRANSFER          ST-G8D9T9Z8X1Y5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ebd20a68fb019c00a2fdeffc,bdep_a6cb82bbbd84ae1d6d922d90,11/14/2019,62.21,STRIPE           TRANSFER          ST-U1N5E0M0J2V1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ec7bf911ddc32c0a2b5cddc6,bdep_4b8f25be08e79f2011c509f0,3/20/2024,281.58,"WT SEQ172620 LAJOY PLANS, LLC        /ORG=                                            SRF#    OWXXXXXXXX518833 TRN#XXXXX",expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f0246e692d0d5485a34bc6c7,bdep_b32142271231d2bdd7033e8d,10/19/2018,28.83,STRIPE TRANSFER X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f07267b882fd7840b3c34ec6,bdep_e661290018b356bf2fce5f66,4/22/2020,23.97,STRIPE           TRANSFER          ST-I7I2E4X2D5I5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f106c9b64329a77e4368f456,bdep_1096ab19f29630b304ac48ff,6/8/2020,275.22,STRIPE           TRANSFER          ST-U0Z4X4I5B8F9 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f122c74cb0562a2139c0d586,bdep_970b6cbe42bc6a205c1da00e,1/7/2020,193.9,STRIPE           TRANSFER          ST-O3U5D7M3E8I5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f32b5aa804cf271561328c15,bdep_c72d14341914ca11a036afa5,1/12/2023,69000,WT SEQ104935 THE WILDFLOWER LOAN FUN /ORG=                                            SRF#    OW00002855418528 TRN#23011,intercompany_transfer,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f377122f0b8d060d0a5e7059,bdep_c16dc75cb2762aa4acdd55e6,11/27/2018,23.97,STRIPE           TRANSFER                          X 201811271,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f413289a21eaeef80af38415,bdep_f88c1142e8b97fa608e76ed7,11/24/2023,16021.83,SSBTRUSTOPS      HIST RTN   231124                 THE WILDFLOWER,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f572ff65c3b031d7a2f1e6ff,bdep_32e00368e0d4266081decd7d,11/26/2025,41.86,ATM CHECK DEPOSIT              ON              11/26 1505 W Lake St            Minneapolis   MN  0007418           ATM I,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
